Downloaded from wid.world on 03-03-2023 at 17:45:50
Belgium;"agdpro_pall_992_i_BE
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;50117.2414
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3163
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3187
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3183
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3212
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3183
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3283
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3295
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3274
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3276
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;310970.1323
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;315346.9745
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;320424.347
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;323152.5908
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;325683.8893
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;326225.068
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;328797.8877
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;326885.854
Belgium;"anweal_pall_992_i_BE
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;342201.2011
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2013;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2014;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2015;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2016;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2017;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2018;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2019;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2020;
Belgium;"anninc_pall_999_i_BE
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2021;
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;14726.2096
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;15088.9584
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;15337.0621
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;15822.7849
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;16544.657
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;17041.9423
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;17916.1845
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;17130.1308
Bulgaria;"anninc_pall_992_i_BG
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;18135.8719
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;17829.7597
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;18102.1643
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;18852.9426
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;19551.0038
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;20265.1348
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;21017.089
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;22084.758
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;21313.4024
Bulgaria;"agdpro_pall_992_i_BG
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;22466.2224
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3605
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3795
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3908
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4188
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4434
